left,right,front,steering
488.0,439.0,1717.0,-2.0
476.0,450.0,1710.0,-2.0
479.0,450.0,1664.0,-2.0
482.0,459.0,1648.0,-2.0
482.0,443.0,1563.0,3.0
478.0,451.0,1501.0,3.0
477.0,451.0,1489.0,-2.0
466.0,452.0,0.0,-2.0
464.0,461.0,1326.0,-2.0
460.0,458.0,1221.0,-2.0
455.0,453.0,1155.0,-2.0
466.0,555.0,1111.0,-2.0
472.0,1938.0,1019.0,-7.0
492.0,1825.0,868.0,-12.0
525.0,1111.0,0.0,-7.0
588.0,641.0,1006.0,-2.0
1005.0,645.0,848.0,-2.0
1038.0,916.0,848.0,-2.0
1132.0,935.0,801.0,-7.0
1260.0,887.0,786.0,-7.0
1358.0,719.0,945.0,-7.0
1298.0,719.0,1046.0,-7.0
1026.0,671.0,1119.0,-12.0
667.0,641.0,1466.0,-12.0
667.0,606.0,1928.0,-7.0
543.0,418.0,2074.0,-7.0
507.0,324.0,2074.0,-2.0
490.0,324.0,1965.0,-2.0
490.0,470.0,2005.0,-2.0
485.0,476.0,1895.0,-2.0
485.0,478.0,1866.0,-7.0
485.0,466.0,1860.0,-2.0
474.0,462.0,1860.0,-2.0
471.0,462.0,1860.0,3.0
483.0,460.0,1813.0,3.0
489.0,460.0,1650.0,-2.0
489.0,460.0,1705.0,-2.0
482.0,462.0,1680.0,-2.0
484.0,465.0,1571.0,-2.0
504.0,451.0,1571.0,-2.0
508.0,462.0,1503.0,3.0
508.0,462.0,1503.0,3.0
515.0,450.0,1395.0,-2.0
491.0,450.0,1281.0,-2.0
504.0,462.0,1158.0,-2.0
509.0,909.0,1158.0,-2.0
509.0,2096.0,1158.0,-2.0
507.0,2227.0,925.0,-7.0
534.0,1935.0,868.0,-7.0
584.0,1499.0,829.0,-7.0
584.0,1343.0,808.0,-7.0
970.0,1151.0,792.0,-12.0
1249.0,708.0,818.0,-7.0
1222.0,627.0,1004.0,-2.0
1253.0,591.0,1111.0,-2.0
1046.0,640.0,1056.0,-7.0
912.0,640.0,1251.0,-7.0
912.0,624.0,0.0,-7.0
912.0,596.0,1633.0,-7.0
628.0,565.0,1633.0,-12.0
514.0,565.0,1999.0,-12.0
514.0,378.0,1999.0,-2.0
478.0,378.0,1964.0,-2.0
488.0,378.0,2006.0,3.0
485.0,453.0,0.0,-2.0
482.0,471.0,1969.0,-2.0
477.0,471.0,1868.0,-2.0
468.0,473.0,1771.0,-2.0
480.0,473.0,1763.0,-2.0
480.0,467.0,1763.0,-2.0
477.0,467.0,1729.0,-2.0
475.0,467.0,1674.0,-2.0
476.0,478.0,1617.0,3.0
495.0,474.0,0.0,-2.0
495.0,474.0,1519.0,-2.0
490.0,474.0,1519.0,-2.0
483.0,477.0,1357.0,-2.0
483.0,476.0,1357.0,-2.0
473.0,470.0,1286.0,3.0
474.0,2073.0,1128.0,3.0
474.0,2327.0,1128.0,-2.0
468.0,2279.0,968.0,-7.0
500.0,2172.0,849.0,-12.0
500.0,1542.0,849.0,-12.0
542.0,1089.0,830.0,-7.0
712.0,913.0,980.0,-7.0
1004.0,913.0,986.0,-2.0
1186.0,684.0,986.0,-2.0
1194.0,868.0,1018.0,-7.0
1136.0,868.0,1020.0,-7.0
1298.0,703.0,1222.0,-12.0
947.0,683.0,1222.0,-7.0
640.0,575.0,1772.0,-2.0
573.0,509.0,1772.0,-13.0
573.0,509.0,2002.0,-7.0
547.0,499.0,0.0,-7.0
508.0,499.0,2022.0,-2.0
484.0,477.0,1884.0,-2.0
484.0,470.0,1821.0,-2.0
491.0,460.0,1821.0,3.0
490.0,470.0,0.0,-2.0
465.0,476.0,0.0,-2.0
466.0,481.0,1749.0,-2.0
461.0,474.0,1678.0,-2.0
466.0,485.0,1635.0,-2.0
471.0,484.0,1627.0,-2.0
475.0,478.0,1529.0,-2.0
467.0,475.0,1448.0,-2.0
477.0,475.0,1478.0,-2.0
488.0,474.0,1478.0,-2.0
488.0,466.0,1419.0,3.0
486.0,466.0,1317.0,3.0
506.0,467.0,1260.0,-2.0
492.0,469.0,1223.0,-2.0
494.0,514.0,1126.0,-2.0
487.0,1973.0,0.0,-7.0
497.0,2087.0,855.0,-7.0
509.0,1950.0,826.0,-7.0
528.0,1602.0,793.0,-12.0
871.0,1179.0,823.0,-12.0
871.0,610.0,1013.0,-7.0
1166.0,610.0,1024.0,-2.0
1277.0,579.0,1005.0,-2.0
1272.0,579.0,1067.0,-7.0
1258.0,604.0,1142.0,-7.0
1055.0,608.0,1343.0,-7.0
868.0,583.0,1343.0,-12.0
635.0,564.0,1584.0,-12.0
635.0,473.0,1584.0,-7.0
528.0,451.0,2068.0,-7.0
483.0,451.0,2019.0,-2.0
478.0,445.0,2050.0,-2.0
475.0,440.0,1880.0,-2.0
481.0,448.0,0.0,3.0
491.0,439.0,1809.0,-2.0
485.0,453.0,1846.0,-2.0
483.0,453.0,1782.0,-2.0
479.0,447.0,1729.0,-2.0
481.0,453.0,1706.0,-2.0
479.0,443.0,1676.0,-2.0
476.0,442.0,1676.0,3.0
482.0,442.0,1539.0,-2.0
482.0,467.0,1494.0,-2.0
476.0,467.0,1494.0,-2.0
476.0,459.0,1438.0,-2.0
476.0,451.0,1438.0,-2.0
471.0,445.0,1237.0,-2.0
471.0,445.0,0.0,3.0
488.0,445.0,1139.0,3.0
488.0,450.0,1139.0,-2.0
486.0,2156.0,1070.0,-7.0
496.0,1675.0,892.0,-12.0
584.0,897.0,871.0,-7.0
863.0,897.0,1041.0,-2.0
1056.0,897.0,1029.0,-2.0
1091.0,607.0,953.0,-2.0
1307.0,685.0,953.0,-7.0
1382.0,685.0,826.0,-7.0
1397.0,683.0,807.0,-7.0
1194.0,683.0,955.0,-7.0
917.0,656.0,1059.0,-12.0
917.0,599.0,1178.0,-7.0
612.0,599.0,1579.0,-7.0
495.0,528.0,2053.0,-2.0
495.0,473.0,2021.0,-2.0
484.0,467.0,0.0,-2.0
480.0,473.0,1925.0,-2.0
474.0,472.0,1925.0,-2.0
481.0,467.0,1900.0,-2.0
477.0,462.0,1900.0,-2.0
487.0,469.0,1813.0,-2.0
491.0,469.0,1700.0,3.0
501.0,454.0,1650.0,-2.0
495.0,463.0,1674.0,-2.0
485.0,458.0,1616.0,-2.0
493.0,460.0,1560.0,-2.0
493.0,462.0,1560.0,-2.0
493.0,451.0,1482.0,3.0
493.0,451.0,1482.0,3.0
511.0,456.0,1473.0,-2.0
503.0,460.0,0.0,-2.0
499.0,455.0,1255.0,-2.0
515.0,461.0,1255.0,-2.0
515.0,461.0,1078.0,-2.0
516.0,2150.0,1078.0,-7.0
505.0,1910.0,1039.0,-7.0
537.0,1522.0,877.0,-7.0
627.0,1235.0,837.0,-7.0
627.0,1111.0,814.0,-7.0
936.0,988.0,779.0,-12.0
1187.0,988.0,799.0,-7.0
1254.0,616.0,1069.0,-7.0
1265.0,579.0,1069.0,-7.0
960.0,579.0,1338.0,-2.0
917.0,585.0,1416.0,-7.0
660.0,585.0,1396.0,-7.0
660.0,588.0,1396.0,-7.0
578.0,585.0,2045.0,-12.0
532.0,530.0,2038.0,-7.0
487.0,492.0,1973.0,-2.0
487.0,472.0,1973.0,3.0
483.0,472.0,1971.0,3.0
496.0,469.0,1940.0,-2.0
475.0,469.0,1866.0,-2.0
488.0,463.0,1807.0,-2.0
481.0,463.0,1807.0,-2.0
478.0,479.0,1729.0,-2.0
470.0,473.0,1669.0,-2.0
481.0,473.0,1664.0,-2.0
481.0,472.0,1664.0,-2.0
472.0,462.0,1601.0,-2.0
490.0,472.0,1511.0,3.0
488.0,467.0,1458.0,-2.0
488.0,475.0,1458.0,-2.0
481.0,475.0,0.0,-2.0
486.0,488.0,1282.0,-2.0
477.0,488.0,1135.0,3.0
490.0,2168.0,1135.0,-2.0
475.0,2311.0,1075.0,-7.0
474.0,2281.0,909.0,-12.0
488.0,2163.0,872.0,-12.0
529.0,1296.0,964.0,-7.0
637.0,984.0,991.0,-7.0
1052.0,862.0,991.0,-7.0
1252.0,657.0,982.0,-2.0
1182.0,657.0,1011.0,-2.0
1257.0,693.0,1069.0,-7.0
1153.0,675.0,1060.0,-7.0
897.0,675.0,1060.0,-12.0
897.0,587.0,0.0,-7.0
624.0,528.0,1766.0,-7.0
555.0,504.0,2104.0,-7.0
547.0,496.0,2002.0,-7.0
500.0,483.0,1956.0,-2.0
488.0,469.0,1933.0,-2.0
491.0,479.0,1933.0,-2.0
491.0,474.0,1893.0,-2.0
480.0,474.0,1754.0,-2.0
491.0,474.0,1766.0,3.0
491.0,470.0,1766.0,-2.0
487.0,470.0,0.0,-2.0
481.0,482.0,1613.0,-2.0
491.0,471.0,1613.0,-2.0
479.0,467.0,1621.0,-2.0
489.0,474.0,1499.0,-2.0
486.0,474.0,1499.0,3.0
486.0,461.0,1414.0,3.0
493.0,465.0,1364.0,-2.0
489.0,465.0,1317.0,-2.0
486.0,475.0,1317.0,-2.0
493.0,477.0,0.0,-2.0
487.0,478.0,1080.0,-2.0
494.0,570.0,1080.0,-2.0
509.0,2101.0,857.0,-7.0
509.0,2081.0,857.0,-7.0
528.0,1889.0,0.0,-12.0
579.0,1244.0,806.0,-7.0
1069.0,629.0,812.0,-7.0
1297.0,629.0,982.0,-2.0
1220.0,595.0,1021.0,-2.0
1280.0,576.0,1043.0,-2.0
1158.0,600.0,1043.0,-7.0
1014.0,635.0,1204.0,-12.0
1014.0,608.0,1204.0,-7.0
1014.0,576.0,1563.0,-7.0
651.0,492.0,1945.0,-7.0
571.0,492.0,2084.0,-7.0
517.0,476.0,2084.0,-7.0
484.0,455.0,1981.0,-2.0
484.0,440.0,1981.0,-2.0
480.0,447.0,1961.0,-2.0
487.0,447.0,1899.0,3.0
499.0,440.0,1905.0,-2.0
480.0,440.0,1824.0,-2.0
476.0,447.0,1752.0,-2.0
476.0,447.0,1718.0,-2.0
469.0,450.0,1718.0,-2.0
472.0,441.0,1602.0,3.0
478.0,456.0,0.0,-2.0
476.0,453.0,1496.0,-2.0
467.0,453.0,1467.0,-2.0
464.0,446.0,1421.0,-2.0
462.0,461.0,1328.0,-2.0
461.0,452.0,1259.0,3.0
480.0,454.0,1207.0,-13.0
470.0,461.0,1168.0,-2.0
479.0,443.0,1071.0,3.0
499.0,1674.0,894.0,-2.0
499.0,2079.0,894.0,-12.0
520.0,1765.0,848.0,-12.0
520.0,966.0,1005.0,-7.0
718.0,966.0,970.0,-2.0
1039.0,639.0,951.0,-2.0
1226.0,639.0,951.0,-7.0
1240.0,706.0,792.0,-7.0
1300.0,735.0,932.0,-7.0
1354.0,682.0,983.0,-7.0
1044.0,629.0,1114.0,-12.0
866.0,629.0,1397.0,-12.0
579.0,508.0,1930.0,-13.0
579.0,508.0,1930.0,-2.0
501.0,508.0,2059.0,-2.0
501.0,474.0,2008.0,-2.0
497.0,476.0,1957.0,-2.0
484.0,476.0,1932.0,-7.0
484.0,468.0,1932.0,-2.0
471.0,468.0,1834.0,-2.0
478.0,465.0,1911.0,3.0
492.0,461.0,1911.0,-2.0
492.0,461.0,1735.0,-2.0
489.0,468.0,0.0,-2.0
478.0,460.0,1647.0,-2.0
478.0,460.0,1588.0,-2.0
493.0,460.0,1588.0,-2.0
505.0,462.0,1464.0,3.0
502.0,456.0,1435.0,3.0
501.0,456.0,1374.0,-2.0
495.0,463.0,1324.0,-2.0
493.0,462.0,1223.0,-2.0
505.0,452.0,1184.0,-2.0
509.0,456.0,1184.0,-2.0
511.0,2084.0,921.0,-7.0
511.0,2126.0,921.0,-7.0
523.0,2058.0,869.0,-7.0
587.0,1558.0,830.0,-7.0
860.0,1369.0,792.0,-12.0
1132.0,1052.0,785.0,-7.0
1335.0,661.0,931.0,-7.0
1271.0,661.0,983.0,-2.0
1306.0,614.0,1035.0,-7.0
1059.0,635.0,1124.0,-7.0
871.0,647.0,1124.0,-7.0
871.0,622.0,1319.0,-7.0
871.0,596.0,1711.0,-7.0
635.0,550.0,1711.0,-12.0
507.0,550.0,1711.0,-7.0
507.0,517.0,2060.0,-2.0
468.0,517.0,2060.0,-2.0
486.0,467.0,1904.0,3.0
486.0,469.0,1900.0,-2.0
477.0,482.0,1846.0,-2.0
475.0,475.0,1833.0,-2.0
475.0,475.0,1833.0,-2.0
478.0,482.0,1833.0,-2.0
462.0,476.0,1760.0,-2.0
458.0,483.0,1760.0,-2.0
458.0,476.0,1641.0,-2.0
470.0,479.0,1641.0,-2.0
486.0,479.0,1557.0,-2.0
487.0,479.0,1557.0,-2.0
487.0,462.0,1418.0,3.0
496.0,471.0,1289.0,3.0
472.0,483.0,1289.0,3.0
471.0,483.0,1256.0,-2.0
480.0,2042.0,1082.0,-2.0
466.0,2289.0,1082.0,-7.0
469.0,2281.0,929.0,-7.0
469.0,2232.0,880.0,-12.0
523.0,1481.0,851.0,-7.0
604.0,948.0,833.0,-7.0
1018.0,863.0,836.0,-2.0
1166.0,663.0,1015.0,-2.0
1269.0,683.0,1009.0,-7.0
1158.0,703.0,952.0,-7.0
1236.0,686.0,995.0,-7.0
939.0,659.0,1086.0,-12.0
939.0,659.0,1692.0,-12.0
939.0,523.0,2045.0,-7.0
571.0,523.0,2045.0,-2.0
571.0,494.0,2053.0,-7.0
521.0,494.0,2053.0,-2.0
500.0,476.0,1965.0,-2.0
498.0,475.0,1923.0,-2.0
498.0,463.0,1923.0,3.0
485.0,463.0,1781.0,-2.0
471.0,476.0,1805.0,-2.0
471.0,476.0,1805.0,-2.0
481.0,487.0,1729.0,-2.0
460.0,476.0,0.0,-2.0
463.0,486.0,1603.0,-2.0
470.0,484.0,1534.0,-2.0
475.0,473.0,1483.0,-2.0
472.0,476.0,1443.0,-2.0
484.0,464.0,1473.0,-2.0
480.0,469.0,1353.0,3.0
492.0,469.0,1322.0,-2.0
492.0,482.0,1179.0,-2.0
479.0,482.0,0.0,-2.0
481.0,472.0,0.0,-2.0
486.0,1184.0,1158.0,-2.0
485.0,2180.0,982.0,-7.0
485.0,1992.0,864.0,-7.0
513.0,1693.0,864.0,-12.0
571.0,1280.0,834.0,-12.0
571.0,1280.0,826.0,-7.0
1089.0,649.0,1010.0,-2.0
1356.0,576.0,1038.0,-2.0
1258.0,577.0,1002.0,-2.0
1311.0,618.0,1015.0,-7.0
1161.0,636.0,988.0,-12.0
984.0,609.0,1203.0,-12.0
651.0,588.0,1203.0,-7.0
542.0,588.0,1588.0,-7.0
507.0,481.0,2102.0,-7.0
489.0,481.0,1984.0,-7.0
489.0,442.0,1984.0,-2.0
489.0,442.0,2014.0,-2.0
486.0,438.0,2014.0,-2.0
479.0,438.0,1953.0,-2.0
479.0,437.0,1828.0,3.0
485.0,433.0,1816.0,3.0
499.0,452.0,1841.0,-2.0
486.0,452.0,1762.0,-2.0
487.0,444.0,1748.0,-2.0
485.0,444.0,1683.0,-2.0
471.0,448.0,1681.0,3.0
471.0,448.0,1576.0,-2.0
479.0,447.0,1505.0,-2.0
479.0,469.0,1505.0,-2.0
467.0,469.0,1505.0,-2.0
462.0,459.0,1322.0,-2.0
478.0,459.0,1212.0,-2.0
478.0,449.0,1175.0,3.0
476.0,450.0,1058.0,-2.0
476.0,2152.0,0.0,-7.0
488.0,1563.0,933.0,-12.0
562.0,845.0,1029.0,-7.0
562.0,845.0,1029.0,-2.0
948.0,613.0,998.0,-2.0
987.0,613.0,826.0,-2.0
1112.0,899.0,826.0,-7.0
1231.0,899.0,788.0,-7.0
1321.0,899.0,993.0,-7.0
1427.0,734.0,993.0,-7.0
1070.0,640.0,1027.0,-12.0
1070.0,624.0,1363.0,-12.0
708.0,550.0,1984.0,-7.0
565.0,411.0,2068.0,-2.0
518.0,411.0,1972.0,-2.0
497.0,361.0,1992.0,-2.0
497.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,-7.0
493.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,3.0
493.0,482.0,1980.0,3.0
493.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,-2.0
493.0,482.0,1980.0,3.0
493.0,482.0,1980.0,3.0
493.0,482.0,1980.0,-2.0
493.0,1442.0,1334.0,-2.0
493.0,455.0,1334.0,-2.0
492.0,455.0,1203.0,3.0
515.0,490.0,1203.0,-2.0
502.0,2109.0,1091.0,-7.0
503.0,2211.0,946.0,-7.0
519.0,2105.0,910.0,-7.0
589.0,1940.0,847.0,-7.0
589.0,1408.0,791.0,-12.0
969.0,1122.0,791.0,-7.0
1169.0,710.0,798.0,-7.0
1348.0,632.0,987.0,-2.0
1326.0,603.0,1047.0,-2.0
1071.0,628.0,1057.0,-7.0
989.0,630.0,1062.0,-7.0
989.0,619.0,1359.0,-7.0
685.0,596.0,1359.0,-7.0
584.0,596.0,1863.0,-7.0
584.0,574.0,2047.0,-12.0
494.0,543.0,2047.0,-7.0
483.0,483.0,1902.0,-2.0
483.0,483.0,1897.0,3.0
475.0,483.0,1850.0,3.0
475.0,472.0,1850.0,-2.0
476.0,472.0,1959.0,-2.0
486.0,467.0,1758.0,-2.0
472.0,467.0,1769.0,-2.0
485.0,469.0,1769.0,-2.0
477.0,463.0,1669.0,-2.0
473.0,462.0,1669.0,3.0
488.0,464.0,1526.0,3.0
488.0,472.0,1526.0,-2.0
494.0,472.0,1481.0,-2.0
477.0,467.0,1377.0,-2.0
488.0,466.0,1377.0,-2.0
495.0,466.0,1333.0,3.0
484.0,482.0,1253.0,3.0
484.0,2133.0,1253.0,-2.0
470.0,2281.0,1102.0,-2.0
470.0,2254.0,1102.0,-7.0
482.0,2196.0,935.0,-12.0
535.0,1180.0,887.0,-7.0
649.0,1180.0,836.0,-7.0
896.0,801.0,842.0,-7.0
1069.0,672.0,961.0,-2.0
1222.0,672.0,961.0,-7.0
1127.0,882.0,979.0,-7.0
1275.0,882.0,950.0,-7.0
1213.0,705.0,1083.0,-7.0
1032.0,605.0,1202.0,-12.0
1032.0,605.0,1779.0,-7.0
642.0,519.0,1779.0,-2.0
565.0,509.0,2041.0,-7.0
525.0,506.0,2043.0,-7.0
480.0,506.0,1975.0,-7.0
480.0,473.0,1921.0,-2.0
478.0,0.0,1792.0,-2.0
488.0,465.0,0.0,3.0
488.0,468.0,1786.0,3.0
488.0,478.0,1786.0,-2.0
477.0,478.0,1722.0,-2.0
477.0,474.0,1722.0,-2.0
477.0,474.0,1712.0,-2.0
470.0,478.0,1667.0,-2.0
475.0,478.0,1563.0,-2.0
484.0,473.0,1568.0,-2.0
469.0,467.0,1442.0,3.0
500.0,475.0,1394.0,3.0
492.0,475.0,1394.0,-2.0
487.0,476.0,1288.0,-2.0
487.0,482.0,1209.0,-2.0
494.0,482.0,1155.0,-2.0
494.0,473.0,1155.0,-2.0
493.0,558.0,1107.0,-2.0
481.0,2145.0,929.0,-7.0
515.0,1980.0,864.0,-7.0
551.0,1417.0,820.0,-12.0
551.0,950.0,791.0,-12.0
990.0,950.0,793.0,-7.0
1241.0,584.0,1027.0,-2.0
1267.0,561.0,1060.0,-2.0
1225.0,584.0,1022.0,-7.0
1191.0,639.0,1025.0,-7.0
1048.0,614.0,1152.0,-12.0
1048.0,595.0,1152.0,-12.0
708.0,538.0,1367.0,-7.0
600.0,538.0,2121.0,-7.0
492.0,469.0,2051.0,-7.0
492.0,469.0,2051.0,-2.0
477.0,462.0,1999.0,-2.0
484.0,443.0,1952.0,-2.0
481.0,446.0,1961.0,-2.0
479.0,442.0,1901.0,-2.0
474.0,447.0,1868.0,-2.0
486.0,438.0,1802.0,3.0
483.0,445.0,1717.0,-2.0
480.0,447.0,0.0,-2.0
470.0,461.0,0.0,-2.0
479.0,461.0,0.0,-2.0
476.0,448.0,1563.0,3.0
477.0,448.0,1563.0,-2.0
479.0,448.0,1464.0,-2.0
476.0,456.0,1384.0,-2.0
465.0,458.0,1287.0,-2.0
465.0,459.0,1287.0,-2.0
467.0,459.0,1233.0,-2.0
464.0,459.0,1116.0,3.0
467.0,1738.0,1116.0,-2.0
489.0,2207.0,935.0,-7.0
510.0,2138.0,855.0,-12.0
510.0,1096.0,998.0,-7.0
674.0,1096.0,998.0,-7.0
992.0,644.0,1044.0,-2.0
1123.0,671.0,1011.0,-2.0
1223.0,724.0,826.0,-7.0
1284.0,724.0,961.0,-7.0
1338.0,687.0,961.0,-7.0
1135.0,665.0,958.0,-7.0
967.0,609.0,1068.0,-12.0
620.0,609.0,1186.0,-12.0
620.0,550.0,2080.0,-7.0
536.0,550.0,2080.0,-2.0
491.0,482.0,1983.0,-2.0
493.0,482.0,1983.0,-2.0
479.0,472.0,1983.0,-2.0
470.0,481.0,2022.0,-7.0
470.0,445.0,1879.0,-2.0
484.0,438.0,1801.0,3.0
469.0,438.0,1743.0,3.0
489.0,458.0,1743.0,-2.0
489.0,466.0,1743.0,-2.0
486.0,462.0,1705.0,-2.0
484.0,463.0,1710.0,-2.0
498.0,461.0,1680.0,-2.0
506.0,457.0,1611.0,3.0
492.0,455.0,1536.0,3.0
494.0,461.0,1521.0,-2.0
493.0,457.0,1422.0,-2.0
493.0,457.0,1422.0,-2.0
507.0,457.0,1288.0,-2.0
507.0,449.0,1237.0,-2.0
507.0,449.0,1062.0,-2.0
530.0,2056.0,917.0,-7.0
530.0,2154.0,864.0,-7.0
530.0,1683.0,864.0,-7.0
558.0,1377.0,831.0,-7.0
877.0,1302.0,776.0,-12.0
1149.0,1018.0,776.0,-7.0
1225.0,680.0,1023.0,-7.0
1324.0,680.0,1023.0,-2.0
1145.0,604.0,1125.0,-7.0
1025.0,604.0,1137.0,-7.0
1025.0,616.0,1355.0,-7.0
693.0,586.0,1627.0,-7.0
603.0,570.0,1627.0,-7.0
551.0,570.0,2084.0,-12.0
511.0,523.0,0.0,-12.0
474.0,486.0,1943.0,-2.0
487.0,474.0,1981.0,3.0
487.0,474.0,1919.0,3.0
489.0,474.0,1919.0,-2.0
488.0,474.0,1919.0,-2.0
477.0,470.0,1851.0,-2.0
475.0,470.0,1851.0,-2.0
479.0,470.0,1801.0,-2.0
480.0,472.0,1808.0,-2.0
484.0,472.0,1695.0,-2.0
486.0,477.0,1583.0,-2.0
483.0,469.0,1587.0,3.0
482.0,482.0,1579.0,-2.0
484.0,482.0,1523.0,-2.0
485.0,471.0,1413.0,-2.0
480.0,477.0,1436.0,-2.0
482.0,477.0,1257.0,3.0
482.0,1068.0,1257.0,3.0
470.0,2305.0,1108.0,-2.0
470.0,2226.0,1108.0,-7.0
479.0,2256.0,1043.0,-12.0
501.0,1844.0,850.0,-12.0
507.0,1169.0,850.0,-7.0
572.0,893.0,848.0,-7.0
955.0,893.0,848.0,-7.0
1092.0,676.0,999.0,-2.0
1172.0,668.0,1005.0,-7.0
1144.0,704.0,980.0,-7.0
1258.0,709.0,991.0,-12.0
1057.0,671.0,1236.0,-12.0
649.0,596.0,1713.0,-7.0
649.0,534.0,1713.0,-2.0
572.0,510.0,2037.0,-7.0
529.0,506.0,2058.0,-7.0
507.0,491.0,2060.0,-7.0
491.0,480.0,1946.0,-2.0
491.0,472.0,1880.0,-2.0
483.0,464.0,1865.0,3.0
486.0,475.0,1880.0,-2.0
493.0,475.0,1844.0,-2.0
491.0,475.0,1770.0,-2.0
481.0,475.0,1705.0,-2.0
481.0,472.0,1705.0,-2.0
478.0,471.0,1680.0,-2.0
486.0,473.0,1640.0,3.0
483.0,472.0,1542.0,3.0
484.0,473.0,1449.0,-2.0
478.0,473.0,1425.0,-2.0
484.0,465.0,1425.0,-2.0
501.0,464.0,1359.0,3.0
496.0,464.0,1182.0,3.0
496.0,464.0,1182.0,-2.0
500.0,499.0,951.0,-2.0
492.0,2100.0,951.0,-2.0
485.0,2233.0,951.0,-7.0
511.0,2035.0,879.0,-7.0
511.0,1542.0,846.0,-12.0
618.0,920.0,825.0,-7.0
928.0,920.0,842.0,-7.0
1218.0,607.0,985.0,-2.0
1324.0,576.0,1052.0,-2.0
1198.0,609.0,1001.0,-7.0
1310.0,625.0,1014.0,-7.0
1031.0,627.0,1075.0,-12.0
720.0,604.0,1075.0,-12.0
720.0,604.0,1848.0,-7.0
593.0,497.0,1848.0,-2.0
533.0,473.0,2123.0,-7.0
500.0,475.0,2065.0,-7.0
474.0,463.0,1972.0,-2.0
475.0,463.0,0.0,-2.0
487.0,439.0,1849.0,-2.0
492.0,445.0,1828.0,3.0
492.0,436.0,1828.0,-2.0
492.0,439.0,1826.0,-2.0
485.0,449.0,1794.0,-2.0
479.0,449.0,1712.0,-2.0
474.0,448.0,1718.0,-2.0
474.0,443.0,1718.0,3.0
472.0,443.0,1544.0,3.0
472.0,458.0,0.0,-2.0
468.0,462.0,1590.0,-2.0
458.0,461.0,1480.0,-2.0
461.0,462.0,1472.0,-2.0
472.0,460.0,1368.0,-2.0
460.0,460.0,1269.0,-13.0
460.0,450.0,1222.0,-2.0
467.0,457.0,1090.0,-2.0
486.0,1422.0,1025.0,-7.0
497.0,1651.0,1025.0,-7.0
513.0,1391.0,891.0,-7.0
582.0,1111.0,851.0,-7.0
888.0,1050.0,0.0,-7.0
967.0,967.0,0.0,-7.0
1291.0,679.0,957.0,-7.0
1276.0,674.0,969.0,-7.0
1290.0,643.0,1005.0,-7.0
1085.0,611.0,1036.0,-7.0
903.0,609.0,1185.0,-7.0
903.0,570.0,1607.0,-7.0
621.0,550.0,1841.0,-7.0
621.0,533.0,1841.0,-7.0
551.0,533.0,1988.0,-7.0
489.0,475.0,1991.0,-2.0
489.0,462.0,2054.0,-2.0
487.0,462.0,2004.0,-2.0
482.0,466.0,1936.0,3.0
495.0,455.0,1795.0,-2.0
496.0,460.0,1832.0,-2.0
480.0,460.0,1769.0,-2.0
476.0,463.0,1806.0,-2.0
482.0,462.0,1629.0,-2.0
491.0,459.0,1629.0,-2.0
491.0,455.0,1614.0,-2.0
484.0,455.0,1593.0,3.0
497.0,452.0,1554.0,3.0
503.0,452.0,1463.0,-2.0
493.0,453.0,1421.0,-2.0
499.0,460.0,1399.0,-2.0
496.0,460.0,1399.0,-2.0
494.0,449.0,1268.0,3.0
516.0,2071.0,1168.0,-2.0
504.0,2220.0,1085.0,-7.0
510.0,2021.0,1085.0,-7.0
552.0,1658.0,860.0,-7.0
613.0,1248.0,860.0,-7.0
613.0,1248.0,798.0,-7.0
993.0,991.0,798.0,-7.0
1104.0,991.0,795.0,-7.0
1261.0,991.0,795.0,-12.0
1235.0,725.0,951.0,-7.0
1016.0,598.0,1121.0,-7.0
1016.0,598.0,1617.0,-2.0
597.0,553.0,1833.0,-2.0
597.0,553.0,1833.0,-7.0
597.0,554.0,2028.0,-12.0
578.0,527.0,2028.0,-12.0
488.0,527.0,2012.0,-7.0
488.0,485.0,0.0,-2.0
490.0,476.0,2020.0,3.0
480.0,467.0,1877.0,-2.0
480.0,481.0,1877.0,-2.0
475.0,481.0,1870.0,-2.0
478.0,474.0,1892.0,-2.0
475.0,466.0,1860.0,-2.0
485.0,470.0,1749.0,-2.0
477.0,473.0,1797.0,-2.0
484.0,464.0,1611.0,3.0
487.0,469.0,1618.0,-2.0
485.0,479.0,1547.0,-2.0
484.0,479.0,1397.0,-2.0
491.0,471.0,1386.0,-2.0
494.0,474.0,1216.0,3.0
489.0,470.0,1219.0,3.0
479.0,1697.0,1219.0,-2.0
477.0,2281.0,1116.0,-7.0
487.0,2208.0,933.0,-7.0
504.0,1987.0,888.0,-12.0
542.0,1987.0,831.0,-7.0
542.0,1044.0,831.0,-7.0
992.0,663.0,832.0,-7.0
1259.0,681.0,967.0,-2.0
1198.0,681.0,1006.0,-7.0
1217.0,727.0,1006.0,-7.0
1251.0,694.0,978.0,-12.0
991.0,586.0,1043.0,-7.0
659.0,412.0,1831.0,-7.0
659.0,412.0,0.0,-2.0
